__id,Résultats par cantons - Tour 2,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31
93,5.0,Hautes-Alpes,12.0,Saint-Bonnet-en-Champsaur,9567.0,1714.0,17.92,7853.0,82.08,787.0,8.23,10.02,249.0,2.6,3.17,6817.0,71.26,86.81,1.0,M,MACRON,Emmanuel,4111.0,42.97,60.31,2.0,F,"LE PEN",Marine,2706.0,28.28,39.69
94,5.0,Hautes-Alpes,13.0,Serres,6620.0,1274.0,19.24,5346.0,80.76,616.0,9.31,11.52,193.0,2.92,3.61,4537.0,68.53,84.87,1.0,M,MACRON,Emmanuel,2767.0,41.8,60.99,2.0,F,"LE PEN",Marine,1770.0,26.74,39.01
95,5.0,Hautes-Alpes,14.0,Tallard,8116.0,1488.0,18.33,6628.0,81.67,703.0,8.66,10.61,233.0,2.87,3.52,5692.0,70.13,85.88,1.0,M,MACRON,Emmanuel,3321.0,40.92,58.35,2.0,F,"LE PEN",Marine,2371.0,29.21,41.65
96,5.0,Hautes-Alpes,15.0,Veynes,5672.0,1242.0,21.9,4430.0,78.1,496.0,8.74,11.2,166.0,2.93,3.75,3768.0,66.43,85.06,1.0,M,MACRON,Emmanuel,2370.0,41.78,62.9,2.0,F,"LE PEN",Marine,1398.0,24.65,37.1
97,6.0,Alpes-Maritimes,1.0,Antibes-1,26347.0,7496.0,28.45,18851.0,71.55,1569.0,5.96,8.32,420.0,1.59,2.23,16862.0,64.0,89.45,1.0,M,MACRON,Emmanuel,9269.0,35.18,54.97,2.0,F,"LE PEN",Marine,7593.0,28.82,45.03
98,6.0,Alpes-Maritimes,2.0,Antibes-2,22083.0,5851.0,26.5,16232.0,73.5,1535.0,6.95,9.46,198.0,0.9,1.22,14499.0,65.66,89.32,1.0,M,MACRON,Emmanuel,8950.0,40.53,61.73,2.0,F,"LE PEN",Marine,5549.0,25.13,38.27
99,6.0,Alpes-Maritimes,3.0,Antibes-3,25206.0,5824.0,23.11,19382.0,76.89,1705.0,6.76,8.8,311.0,1.23,1.6,17366.0,68.9,89.6,1.0,M,MACRON,Emmanuel,10362.0,41.11,59.67,2.0,F,"LE PEN",Marine,7004.0,27.79,40.33
100,6.0,Alpes-Maritimes,4.0,Beausoleil,23523.0,6723.0,28.58,16800.0,71.42,1354.0,5.76,8.06,461.0,1.96,2.74,14985.0,63.7,89.2,1.0,M,MACRON,Emmanuel,7952.0,33.81,53.07,2.0,F,"LE PEN",Marine,7033.0,29.9,46.93
101,6.0,Alpes-Maritimes,5.0,Cagnes-sur-Mer-1,28195.0,7414.0,26.3,20781.0,73.7,1615.0,5.73,7.77,411.0,1.46,1.98,18755.0,66.52,90.25,1.0,M,MACRON,Emmanuel,9866.0,34.99,52.6,2.0,F,"LE PEN",Marine,8889.0,31.53,47.4
102,6.0,Alpes-Maritimes,6.0,Cagnes-sur-Mer-2,34427.0,8137.0,23.64,26290.0,76.36,2739.0,7.96,10.42,182.0,0.53,0.69,23369.0,67.88,88.89,1.0,M,MACRON,Emmanuel,11416.0,33.16,48.85,2.0,F,"LE PEN",Marine,11953.0,34.72,51.15
103,6.0,Alpes-Maritimes,7.0,Cannes-1,30155.0,8345.0,27.67,21810.0,72.33,1576.0,5.23,7.23,538.0,1.78,2.47,19696.0,65.32,90.31,1.0,M,MACRON,Emmanuel,10200.0,33.83,51.79,2.0,F,"LE PEN",Marine,9496.0,31.49,48.21
104,6.0,Alpes-Maritimes,8.0,Cannes-2,29842.0,8536.0,28.6,21306.0,71.4,1699.0,5.69,7.97,496.0,1.66,2.33,19111.0,64.04,89.7,1.0,M,MACRON,Emmanuel,11833.0,39.65,61.92,2.0,F,"LE PEN",Marine,7278.0,24.39,38.08
105,6.0,Alpes-Maritimes,9.0,"Le Cannet",32736.0,9026.0,27.57,23710.0,72.43,2370.0,7.24,10.0,248.0,0.76,1.05,21092.0,64.43,88.96,1.0,M,MACRON,Emmanuel,12403.0,37.89,58.8,2.0,F,"LE PEN",Marine,8689.0,26.54,41.2
106,6.0,Alpes-Maritimes,10.0,Contes,29118.0,6741.0,23.15,22377.0,76.85,1975.0,6.78,8.83,730.0,2.51,3.26,19672.0,67.56,87.91,1.0,M,MACRON,Emmanuel,8523.0,29.27,43.33,2.0,F,"LE PEN",Marine,11149.0,38.29,56.67
107,6.0,Alpes-Maritimes,11.0,Grasse-1,31960.0,8046.0,25.18,23914.0,74.82,1912.0,5.98,8.0,693.0,2.17,2.9,21309.0,66.67,89.11,1.0,M,MACRON,Emmanuel,11299.0,35.35,53.02,2.0,F,"LE PEN",Marine,10010.0,31.32,46.98
108,6.0,Alpes-Maritimes,12.0,Grasse-2,29248.0,7573.0,25.89,21675.0,74.11,1723.0,5.89,7.95,510.0,1.74,2.35,19442.0,66.47,89.7,1.0,M,MACRON,Emmanuel,11265.0,38.52,57.94,2.0,F,"LE PEN",Marine,8177.0,27.96,42.06
109,6.0,Alpes-Maritimes,13.0,Mandelieu-la-Napoule,31990.0,7531.0,23.54,24459.0,76.46,2611.0,8.16,10.68,227.0,0.71,0.93,21621.0,67.59,88.4,1.0,M,MACRON,Emmanuel,10637.0,33.25,49.2,2.0,F,"LE PEN",Marine,10984.0,34.34,50.8
110,6.0,Alpes-Maritimes,14.0,Menton,33119.0,8124.0,24.53,24995.0,75.47,2056.0,6.21,8.23,654.0,1.97,2.62,22285.0,67.29,89.16,1.0,M,MACRON,Emmanuel,10963.0,33.1,49.19,2.0,F,"LE PEN",Marine,11322.0,34.19,50.81
111,6.0,Alpes-Maritimes,15.0,Nice-1,25649.0,7774.0,30.31,17875.0,69.69,1242.0,4.84,6.95,406.0,1.58,2.27,16227.0,63.27,90.78,1.0,M,MACRON,Emmanuel,10523.0,41.03,64.85,2.0,F,"LE PEN",Marine,5704.0,22.24,35.15
112,6.0,Alpes-Maritimes,16.0,Nice-2,31262.0,8452.0,27.04,22810.0,72.96,1572.0,5.03,6.89,1040.0,3.33,4.56,20198.0,64.61,88.55,1.0,M,MACRON,Emmanuel,11752.0,37.59,58.18,2.0,F,"LE PEN",Marine,8446.0,27.02,41.82
113,6.0,Alpes-Maritimes,17.0,Nice-3,26221.0,6950.0,26.51,19271.0,73.49,1377.0,5.25,7.15,436.0,1.66,2.26,17458.0,66.58,90.59,1.0,M,MACRON,Emmanuel,8906.0,33.97,51.01,2.0,F,"LE PEN",Marine,8552.0,32.62,48.99
114,6.0,Alpes-Maritimes,18.0,Nice-4,30477.0,8097.0,26.57,22380.0,73.43,1652.0,5.42,7.38,557.0,1.83,2.49,20171.0,66.18,90.13,1.0,M,MACRON,Emmanuel,11166.0,36.64,55.36,2.0,F,"LE PEN",Marine,9005.0,29.55,44.64
115,6.0,Alpes-Maritimes,19.0,Nice-5,29325.0,8715.0,29.72,20610.0,70.28,1556.0,5.31,7.55,477.0,1.63,2.31,18577.0,63.35,90.14,1.0,M,MACRON,Emmanuel,11707.0,39.92,63.02,2.0,F,"LE PEN",Marine,6870.0,23.43,36.98
116,6.0,Alpes-Maritimes,20.0,Nice-6,28918.0,7895.0,27.3,21023.0,72.7,1615.0,5.58,7.68,496.0,1.72,2.36,18912.0,65.4,89.96,1.0,M,MACRON,Emmanuel,12564.0,43.45,66.43,2.0,F,"LE PEN",Marine,6348.0,21.95,33.57
117,6.0,Alpes-Maritimes,21.0,Nice-7,22664.0,6867.0,30.3,15797.0,69.7,1129.0,4.98,7.15,346.0,1.53,2.19,14322.0,63.19,90.66,1.0,M,MACRON,Emmanuel,7464.0,32.93,52.12,2.0,F,"LE PEN",Marine,6858.0,30.26,47.88
118,6.0,Alpes-Maritimes,22.0,Nice-8,21618.0,6235.0,28.84,15383.0,71.16,1149.0,5.32,7.47,439.0,2.03,2.85,13795.0,63.81,89.68,1.0,M,MACRON,Emmanuel,7097.0,32.83,51.45,2.0,F,"LE PEN",Marine,6698.0,30.98,48.55
119,6.0,Alpes-Maritimes,23.0,Nice-9,23403.0,6304.0,26.94,17099.0,73.06,1352.0,5.78,7.91,406.0,1.73,2.37,15341.0,65.55,89.72,1.0,M,MACRON,Emmanuel,9504.0,40.61,61.95,2.0,F,"LE PEN",Marine,5837.0,24.94,38.05
120,6.0,Alpes-Maritimes,24.0,Tourrette-Levens,30796.0,6520.0,21.17,24276.0,78.83,2178.0,7.07,8.97,792.0,2.57,3.26,21306.0,69.18,87.77,1.0,M,MACRON,Emmanuel,9632.0,31.28,45.21,2.0,F,"LE PEN",Marine,11674.0,37.91,54.79
121,6.0,Alpes-Maritimes,25.0,Valbonne,26977.0,6288.0,23.31,20689.0,76.69,1999.0,7.41,9.66,294.0,1.09,1.42,18396.0,68.19,88.92,1.0,M,MACRON,Emmanuel,11940.0,44.26,64.91,2.0,F,"LE PEN",Marine,6456.0,23.93,35.09
122,6.0,Alpes-Maritimes,26.0,Vence,30266.0,7175.0,23.71,23091.0,76.29,2393.0,7.91,10.36,421.0,1.39,1.82,20277.0,67.0,87.81,1.0,M,MACRON,Emmanuel,10894.0,35.99,53.73,2.0,F,"LE PEN",Marine,9383.0,31.0,46.27
123,6.0,Alpes-Maritimes,27.0,Villeneuve-Loubet,26255.0,5992.0,22.82,20263.0,77.18,2131.0,8.12,10.52,225.0,0.86,1.11,17907.0,68.2,88.37,1.0,M,MACRON,Emmanuel,10320.0,39.31,57.63,2.0,F,"LE PEN",Marine,7587.0,28.9,42.37
124,7.0,Ardèche,1.0,Annonay-1,14461.0,3845.0,26.59,10616.0,73.41,1024.0,7.08,9.65,285.0,1.97,2.68,9307.0,64.36,87.67,1.0,M,MACRON,Emmanuel,6089.0,42.11,65.42,2.0,F,"LE PEN",Marine,3218.0,22.25,34.58
125,7.0,Ardèche,2.0,Annonay-2,12156.0,2895.0,23.82,9261.0,76.18,934.0,7.68,10.09,253.0,2.08,2.73,8074.0,66.42,87.18,1.0,M,MACRON,Emmanuel,5004.0,41.16,61.98,2.0,F,"LE PEN",Marine,3070.0,25.26,38.02
126,7.0,Ardèche,3.0,Aubenas-1,13363.0,3608.0,27.0,9755.0,73.0,944.0,7.06,9.68,402.0,3.01,4.12,8409.0,62.93,86.2,1.0,M,MACRON,Emmanuel,5449.0,40.78,64.8,2.0,F,"LE PEN",Marine,2960.0,22.15,35.2
127,7.0,Ardèche,4.0,Aubenas-2,15280.0,3450.0,22.58,11830.0,77.42,1210.0,7.92,10.23,471.0,3.08,3.98,10149.0,66.42,85.79,1.0,M,MACRON,Emmanuel,6499.0,42.53,64.04,2.0,F,"LE PEN",Marine,3650.0,23.89,35.96
128,7.0,Ardèche,5.0,Bourg-Saint-Andéol,14344.0,3097.0,21.59,11247.0,78.41,1032.0,7.19,9.18,354.0,2.47,3.15,9861.0,68.75,87.68,1.0,M,MACRON,Emmanuel,5071.0,35.35,51.42,2.0,F,"LE PEN",Marine,4790.0,33.39,48.58
129,7.0,Ardèche,6.0,Haut-Eyrieux,15746.0,3383.0,21.48,12363.0,78.52,1324.0,8.41,10.71,567.0,3.6,4.59,10472.0,66.51,84.7,1.0,M,MACRON,Emmanuel,7119.0,45.21,67.98,2.0,F,"LE PEN",Marine,3353.0,21.29,32.02
130,7.0,Ardèche,7.0,Guilherand-Granges,16838.0,2996.0,17.79,13842.0,82.21,1236.0,7.34,8.93,432.0,2.57,3.12,12174.0,72.3,87.95,1.0,M,MACRON,Emmanuel,8178.0,48.57,67.18,2.0,F,"LE PEN",Marine,3996.0,23.73,32.82
131,7.0,Ardèche,8.0,Haut-Vivarais,16694.0,3098.0,18.56,13596.0,81.44,1351.0,8.09,9.94,511.0,3.06,3.76,11734.0,70.29,86.3,1.0,M,MACRON,Emmanuel,7039.0,42.16,59.99,2.0,F,"LE PEN",Marine,4695.0,28.12,40.01
132,7.0,Ardèche,9.0,"Le Pouzin",12214.0,2679.0,21.93,9535.0,78.07,1070.0,8.76,11.22,393.0,3.22,4.12,8072.0,66.09,84.66,1.0,M,MACRON,Emmanuel,4395.0,35.98,54.45,2.0,F,"LE PEN",Marine,3677.0,30.1,45.55
133,7.0,Ardèche,10.0,Privas,15786.0,3528.0,22.35,12258.0,77.65,1297.0,8.22,10.58,479.0,3.03,3.91,10482.0,66.4,85.51,1.0,M,MACRON,Emmanuel,7021.0,44.48,66.98,2.0,F,"LE PEN",Marine,3461.0,21.92,33.02
134,7.0,Ardèche,11.0,Sarras,11447.0,2262.0,19.76,9185.0,80.24,902.0,7.88,9.82,276.0,2.41,3.0,8007.0,69.95,87.17,1.0,M,MACRON,Emmanuel,4696.0,41.02,58.65,2.0,F,"LE PEN",Marine,3311.0,28.92,41.35
135,7.0,Ardèche,12.0,Berg-Helvie,15482.0,3606.0,23.29,11876.0,76.71,1253.0,8.09,10.55,491.0,3.17,4.13,10132.0,65.44,85.31,1.0,M,MACRON,Emmanuel,5865.0,37.88,57.89,2.0,F,"LE PEN",Marine,4267.0,27.56,42.11
136,7.0,Ardèche,13.0,Haute-Ardèche,12075.0,2600.0,21.53,9475.0,78.47,1046.0,8.66,11.04,423.0,3.5,4.46,8006.0,66.3,84.5,1.0,M,MACRON,Emmanuel,4580.0,37.93,57.21,2.0,F,"LE PEN",Marine,3426.0,28.37,42.79
137,7.0,Ardèche,14.0,Tournon-sur-Rhône,15272.0,2865.0,18.76,12407.0,81.24,1088.0,7.12,8.77,390.0,2.55,3.14,10929.0,71.56,88.09,1.0,M,MACRON,Emmanuel,6984.0,45.73,63.9,2.0,F,"LE PEN",Marine,3945.0,25.83,36.1
138,7.0,Ardèche,15.0,Vallon-Pont-d'Arc,16372.0,3671.0,22.42,12701.0,77.58,1397.0,8.53,11.0,478.0,2.92,3.76,10826.0,66.13,85.24,1.0,M,MACRON,Emmanuel,6802.0,41.55,62.83,2.0,F,"LE PEN",Marine,4024.0,24.58,37.17
139,7.0,Ardèche,16.0,"Les Cévennes ardéchoises",14909.0,3312.0,22.21,11597.0,77.79,1295.0,8.69,11.17,576.0,3.86,4.97,9726.0,65.24,83.87,1.0,M,MACRON,Emmanuel,6578.0,44.12,67.63,2.0,F,"LE PEN",Marine,3148.0,21.11,32.37
140,7.0,Ardèche,17.0,Rhône-Eyrieux,16777.0,3592.0,21.41,13185.0,78.59,1397.0,8.33,10.6,440.0,2.62,3.34,11348.0,67.64,86.07,1.0,M,MACRON,Emmanuel,7230.0,43.09,63.71,2.0,F,"LE PEN",Marine,4118.0,24.55,36.29
141,8.0,Ardennes,1.0,Attigny,9792.0,1847.0,18.86,7945.0,81.14,706.0,7.21,8.89,307.0,3.14,3.86,6932.0,70.79,87.25,1.0,M,MACRON,Emmanuel,3261.0,33.3,47.04,2.0,F,"LE PEN",Marine,3671.0,37.49,52.96
142,8.0,Ardennes,2.0,Bogny-sur-Meuse,11055.0,2876.0,26.02,8179.0,73.98,783.0,7.08,9.57,286.0,2.59,3.5,7110.0,64.31,86.93,1.0,M,MACRON,Emmanuel,2992.0,27.06,42.08,2.0,F,"LE PEN",Marine,4118.0,37.25,57.92
143,8.0,Ardennes,3.0,Carignan,11519.0,2845.0,24.7,8674.0,75.3,764.0,6.63,8.81,310.0,2.69,3.57,7600.0,65.98,87.62,1.0,M,MACRON,Emmanuel,3506.0,30.44,46.13,2.0,F,"LE PEN",Marine,4094.0,35.54,53.87
144,8.0,Ardennes,4.0,Charleville-Mézières-1,10039.0,2973.0,29.61,7066.0,70.39,634.0,6.32,8.97,234.0,2.33,3.31,6198.0,61.74,87.72,1.0,M,MACRON,Emmanuel,3453.0,34.4,55.71,2.0,F,"LE PEN",Marine,2745.0,27.34,44.29
145,8.0,Ardennes,5.0,Charleville-Mézières-2,11355.0,3416.0,30.08,7939.0,69.92,654.0,5.76,8.24,259.0,2.28,3.26,7026.0,61.88,88.5,1.0,M,MACRON,Emmanuel,3881.0,34.18,55.24,2.0,F,"LE PEN",Marine,3145.0,27.7,44.76
146,8.0,Ardennes,6.0,Charleville-Mézières-3,11120.0,3266.0,29.37,7854.0,70.63,706.0,6.35,8.99,215.0,1.93,2.74,6933.0,62.35,88.27,1.0,M,MACRON,Emmanuel,4865.0,43.75,70.17,2.0,F,"LE PEN",Marine,2068.0,18.6,29.83
147,8.0,Ardennes,7.0,Charleville-Mézières-4,8965.0,3308.0,36.9,5657.0,63.1,430.0,4.8,7.6,203.0,2.26,3.59,5024.0,56.04,88.81,1.0,M,MACRON,Emmanuel,2865.0,31.96,57.03,2.0,F,"LE PEN",Marine,2159.0,24.08,42.97
148,8.0,Ardennes,8.0,Château-Porcien,11168.0,2136.0,19.13,9032.0,80.87,861.0,7.71,9.53,272.0,2.44,3.01,7899.0,70.73,87.46,1.0,M,MACRON,Emmanuel,3926.0,35.15,49.7,2.0,F,"LE PEN",Marine,3973.0,35.57,50.3
149,8.0,Ardennes,9.0,Givet,9514.0,2761.0,29.02,6753.0,70.98,609.0,6.4,9.02,170.0,1.79,2.52,5974.0,62.79,88.46,1.0,M,MACRON,Emmanuel,3333.0,35.03,55.79,2.0,F,"LE PEN",Marine,2641.0,27.76,44.21
150,8.0,Ardennes,10.0,Nouvion-sur-Meuse,10754.0,2258.0,21.0,8496.0,79.0,834.0,7.76,9.82,293.0,2.72,3.45,7369.0,68.52,86.73,1.0,M,MACRON,Emmanuel,3493.0,32.48,47.4,2.0,F,"LE PEN",Marine,3876.0,36.04,52.6
151,8.0,Ardennes,11.0,Rethel,9863.0,2391.0,24.24,7472.0,75.76,638.0,6.47,8.54,214.0,2.17,2.86,6620.0,67.12,88.6,1.0,M,MACRON,Emmanuel,3340.0,33.86,50.45,2.0,F,"LE PEN",Marine,3280.0,33.26,49.55
152,8.0,Ardennes,12.0,Revin,9506.0,3178.0,33.43,6328.0,66.57,487.0,5.12,7.7,221.0,2.32,3.49,5620.0,59.12,88.81,1.0,M,MACRON,Emmanuel,2888.0,30.38,51.39,2.0,F,"LE PEN",Marine,2732.0,28.74,48.61
153,8.0,Ardennes,13.0,Rocroi,11132.0,2642.0,23.73,8490.0,76.27,729.0,6.55,8.59,220.0,1.98,2.59,7541.0,67.74,88.82,1.0,M,MACRON,Emmanuel,3200.0,28.75,42.43,2.0,F,"LE PEN",Marine,4341.0,39.0,57.57
154,8.0,Ardennes,14.0,Sedan-1,9784.0,2699.0,27.59,7085.0,72.41,562.0,5.74,7.93,218.0,2.23,3.08,6305.0,64.44,88.99,1.0,M,MACRON,Emmanuel,3122.0,31.91,49.52,2.0,F,"LE PEN",Marine,3183.0,32.53,50.48
155,8.0,Ardennes,15.0,Sedan-2,7808.0,2030.0,26.0,5778.0,74.0,537.0,6.88,9.29,167.0,2.14,2.89,5074.0,64.98,87.82,1.0,M,MACRON,Emmanuel,2822.0,36.14,55.62,2.0,F,"LE PEN",Marine,2252.0,28.84,44.38
156,8.0,Ardennes,16.0,Sedan-3,8453.0,2341.0,27.69,6112.0,72.31,483.0,5.71,7.9,186.0,2.2,3.04,5443.0,64.39,89.05,1.0,M,MACRON,Emmanuel,2917.0,34.51,53.59,2.0,F,"LE PEN",Marine,2526.0,29.88,46.41
157,8.0,Ardennes,17.0,Signy-l'Abbaye,11894.0,2390.0,20.09,9504.0,79.91,830.0,6.98,8.73,303.0,2.55,3.19,8371.0,70.38,88.08,1.0,M,MACRON,Emmanuel,3580.0,30.1,42.77,2.0,F,"LE PEN",Marine,4791.0,40.28,57.23
158,8.0,Ardennes,18.0,Villers-Semeuse,10832.0,2420.0,22.34,8412.0,77.66,771.0,7.12,9.17,296.0,2.73,3.52,7345.0,67.81,87.32,1.0,M,MACRON,Emmanuel,3695.0,34.11,50.31,2.0,F,"LE PEN",Marine,3650.0,33.7,49.69
159,8.0,Ardennes,19.0,Vouziers,9796.0,2109.0,21.53,7687.0,78.47,769.0,7.85,10.0,307.0,3.13,3.99,6611.0,67.49,86.0,1.0,M,MACRON,Emmanuel,3285.0,33.53,49.69,2.0,F,"LE PEN",Marine,3326.0,33.95,50.31
160,9.0,Ariège,1.0,Haute-Ariège,5822.0,1190.0,20.44,4632.0,79.56,542.0,9.31,11.7,189.0,3.25,4.08,3901.0,67.0,84.22,1.0,M,MACRON,Emmanuel,2559.0,43.95,65.6,2.0,F,"LE PEN",Marine,1342.0,23.05,34.4
161,9.0,Ariège,2.0,Arize-Lèze,8281.0,1868.0,22.56,6413.0,77.44,791.0,9.55,12.33,336.0,4.06,5.24,5286.0,63.83,82.43,1.0,M,MACRON,Emmanuel,3429.0,41.41,64.87,2.0,F,"LE PEN",Marine,1857.0,22.42,35.13
162,9.0,Ariège,3.0,"Couserans Est",8531.0,2228.0,26.12,6303.0,73.88,801.0,9.39,12.71,359.0,4.21,5.7,5143.0,60.29,81.6,1.0,M,MACRON,Emmanuel,3784.0,44.36,73.58,2.0,F,"LE PEN",Marine,1359.0,15.93,26.42
163,9.0,Ariège,4.0,"Couserans Ouest",8450.0,2107.0,24.93,6343.0,75.07,677.0,8.01,10.67,338.0,4.0,5.33,5328.0,63.05,84.0,1.0,M,MACRON,Emmanuel,3756.0,44.45,70.5,2.0,F,"LE PEN",Marine,1572.0,18.6,29.5
164,9.0,Ariège,5.0,Foix,9807.0,2317.0,23.63,7490.0,76.37,827.0,8.43,11.04,393.0,4.01,5.25,6270.0,63.93,83.71,1.0,M,MACRON,Emmanuel,4527.0,46.16,72.2,2.0,F,"LE PEN",Marine,1743.0,17.77,27.8
165,9.0,Ariège,6.0,Mirepoix,10378.0,2359.0,22.73,8019.0,77.27,899.0,8.66,11.21,474.0,4.57,5.91,6646.0,64.04,82.88,1.0,M,MACRON,Emmanuel,3945.0,38.01,59.36,2.0,F,"LE PEN",Marine,2701.0,26.03,40.64
166,9.0,Ariège,7.0,Pamiers-1,8374.0,1896.0,22.64,6478.0,77.36,628.0,7.5,9.69,334.0,3.99,5.16,5516.0,65.87,85.15,1.0,M,MACRON,Emmanuel,3201.0,38.23,58.03,2.0,F,"LE PEN",Marine,2315.0,27.65,41.97
167,9.0,Ariège,8.0,Pamiers-2,9306.0,1966.0,21.13,7340.0,78.87,794.0,8.53,10.82,296.0,3.18,4.03,6250.0,67.16,85.15,1.0,M,MACRON,Emmanuel,3576.0,38.43,57.22,2.0,F,"LE PEN",Marine,2674.0,28.73,42.78
168,9.0,Ariège,9.0,"Pays d'Olmes",10304.0,2722.0,26.42,7582.0,73.58,853.0,8.28,11.25,342.0,3.32,4.51,6387.0,61.99,84.24,1.0,M,MACRON,Emmanuel,3510.0,34.06,54.96,2.0,F,"LE PEN",Marine,2877.0,27.92,45.04
169,9.0,Ariège,10.0,"Portes d'Ariège",10047.0,2153.0,21.43,7894.0,78.57,774.0,7.7,9.8,358.0,3.56,4.54,6762.0,67.3,85.66,1.0,M,MACRON,Emmanuel,3650.0,36.33,53.98,2.0,F,"LE PEN",Marine,3112.0,30.97,46.02
170,9.0,Ariège,11.0,"Portes du Couserans",7639.0,1609.0,21.06,6030.0,78.94,674.0,8.82,11.18,322.0,4.22,5.34,5034.0,65.9,83.48,1.0,M,MACRON,Emmanuel,3282.0,42.96,65.2,2.0,F,"LE PEN",Marine,1752.0,22.93,34.8
171,9.0,Ariège,12.0,Sabarthès,9336.0,1891.0,20.25,7445.0,79.75,900.0,9.64,12.09,380.0,4.07,5.1,6165.0,66.03,82.81,1.0,M,MACRON,Emmanuel,4042.0,43.29,65.56,2.0,F,"LE PEN",Marine,2123.0,22.74,34.44
172,9.0,Ariège,13.0,"Val d'Ariège",11131.0,2392.0,21.49,8739.0,78.51,973.0,8.74,11.13,397.0,3.57,4.54,7369.0,66.2,84.32,1.0,M,MACRON,Emmanuel,4722.0,42.42,64.08,2.0,F,"LE PEN",Marine,2647.0,23.78,35.92
173,10.0,Aube,1.0,Aix-en-Othe,13384.0,2587.0,19.33,10797.0,80.67,978.0,7.31,9.06,323.0,2.41,2.99,9496.0,70.95,87.95,1.0,M,MACRON,Emmanuel,4692.0,35.06,49.41,2.0,F,"LE PEN",Marine,4804.0,35.89,50.59
174,10.0,Aube,2.0,Arcis-sur-Aube,10535.0,2062.0,19.57,8473.0,80.43,751.0,7.13,8.86,225.0,2.14,2.66,7497.0,71.16,88.48,1.0,M,MACRON,Emmanuel,3395.0,32.23,45.28,2.0,F,"LE PEN",Marine,4102.0,38.94,54.72
175,10.0,Aube,3.0,Bar-sur-Aube,10604.0,2407.0,22.7,8197.0,77.3,767.0,7.23,9.36,238.0,2.24,2.9,7192.0,67.82,87.74,1.0,M,MACRON,Emmanuel,3390.0,31.97,47.14,2.0,F,"LE PEN",Marine,3802.0,35.85,52.86
176,10.0,Aube,4.0,Bar-sur-Seine,12416.0,2544.0,20.49,9872.0,79.51,886.0,7.14,8.97,318.0,2.56,3.22,8668.0,69.81,87.8,1.0,M,MACRON,Emmanuel,4117.0,33.16,47.5,2.0,F,"LE PEN",Marine,4551.0,36.65,52.5
177,10.0,Aube,5.0,Brienne-le-Château,10843.0,2097.0,19.34,8746.0,80.66,823.0,7.59,9.41,237.0,2.19,2.71,7686.0,70.88,87.88,1.0,M,MACRON,Emmanuel,3597.0,33.17,46.8,2.0,F,"LE PEN",Marine,4089.0,37.71,53.2
178,10.0,Aube,6.0,Creney-près-Troyes,12959.0,2320.0,17.9,10639.0,82.1,952.0,7.35,8.95,266.0,2.05,2.5,9421.0,72.7,88.55,1.0,M,MACRON,Emmanuel,4617.0,35.63,49.01,2.0,F,"LE PEN",Marine,4804.0,37.07,50.99
179,10.0,Aube,7.0,Nogent-sur-Seine,10764.0,2299.0,21.36,8465.0,78.64,826.0,7.67,9.76,265.0,2.46,3.13,7374.0,68.51,87.11,1.0,M,MACRON,Emmanuel,3453.0,32.08,46.83,2.0,F,"LE PEN",Marine,3921.0,36.43,53.17
180,10.0,Aube,8.0,"Les Riceys",11261.0,2131.0,18.92,9130.0,81.08,838.0,7.44,9.18,311.0,2.76,3.41,7981.0,70.87,87.42,1.0,M,MACRON,Emmanuel,3973.0,35.28,49.78,2.0,F,"LE PEN",Marine,4008.0,35.59,50.22
181,10.0,Aube,9.0,Romilly-sur-Seine,11609.0,3186.0,27.44,8423.0,72.56,657.0,5.66,7.8,306.0,2.64,3.63,7460.0,64.26,88.57,1.0,M,MACRON,Emmanuel,3867.0,33.31,51.84,2.0,F,"LE PEN",Marine,3593.0,30.95,48.16
182,10.0,Aube,10.0,Saint-André-les-Vergers,15957.0,3833.0,24.02,12124.0,75.98,995.0,6.24,8.21,335.0,2.1,2.76,10794.0,67.64,89.03,1.0,M,MACRON,Emmanuel,6927.0,43.41,64.17,2.0,F,"LE PEN",Marine,3867.0,24.23,35.83
183,10.0,Aube,11.0,Saint-Lyé,11838.0,2191.0,18.51,9647.0,81.49,893.0,7.54,9.26,272.0,2.3,2.82,8482.0,71.65,87.92,1.0,M,MACRON,Emmanuel,4206.0,35.53,49.59,2.0,F,"LE PEN",Marine,4276.0,36.12,50.41
184,10.0,Aube,12.0,Troyes-1,9238.0,2624.0,28.4,6614.0,71.6,525.0,5.68,7.94,198.0,2.14,2.99,5891.0,63.77,89.07,1.0,M,MACRON,Emmanuel,4118.0,44.58,69.9,2.0,F,"LE PEN",Marine,1773.0,19.19,30.1
185,10.0,Aube,13.0,Troyes-2,13295.0,3505.0,26.36,9790.0,73.64,755.0,5.68,7.71,295.0,2.22,3.01,8740.0,65.74,89.27,1.0,M,MACRON,Emmanuel,5711.0,42.96,65.34,2.0,F,"LE PEN",Marine,3029.0,22.78,34.66
